subscriber_id,account_number,msisdn,id_number,plan,contract_type,network_type,service_status,acquisition_channel,payment_method,region,device_type,node_id,tenure_months,activation_date,created_date,closed_date,last_recharge_days_ago,sla_hours,monthly_charges,data_volume_mb,data_overage_mb,call_minutes,sms_count,intl_call_minutes,roaming_flag,avg_recharge_amount,latency_ms,signal_strength_dbm,complaint_count,support_calls,nps_score,csat_score,app_logins_monthly,refund_amount,payment_failures,days_overdue,bill_shock_flag,paperless_billing,plan_upgrades,reactivation_count,churn
SUB00448,ACC535683,27603376289,8401929286183,,Month-to-Month,2G,Active,Agent,Voucher,North West,IoT Device,BTS_CPT_007,61,2024-11-10,2024-03-30T22:00:00,2024-04-02T18:24:00,79,8,1066.54,1404.5,275.5,393.5,30,0.0,0,78.02,201.9,-72.9,1,0,7,4.0,12,349.93,3,15,1,1,0,0,1
SUB00449,ACC633396,27604091327,8865745484085,Postpaid 199,Month-to-Month,3G,Active,Online Portal,Credit Card,Eastern Cape,Feature Phone,BTS_JHB_001,21,2025-11-24,2024-08-14T17:00:00,2024-08-18T01:42:00,44,48,1118.4,990.9,163.3,267.3,33,0.0,0,34.83,379.2,-99.1,3,2,9,4.0,13,184.93,0,0,1,1,0,0,0
SUB00450,ACC996333,27606589404,8128094109187,Business Pro,Month-to-Month,3G,Active,Retail Store,Credit Card,Limpopo,Tablet,BTS_PTA_012,63,2024-09-06,2024-05-14T09:00:00,2024-05-18T07:06:00,16,24,366.82,2168.8,32.5,19.5,22,0.0,0,78.23,74.6,-89.5,2,1,6,4.3,13,193.96,0,0,0,1,1,0,0
SUB00451,ACC951870,27605995457,8304185382186,Business Pro,Two Year,4G LTE,Active,Direct Sales,EFT,Limpopo,Tablet,BTS_DBN_003,72,2025-09-25,2024-05-02T03:00:00,2024-05-04T19:12:00,62,8,311.97,716.5,94.8,221.7,21,0.0,0,107.27,421.6,-78.4,2,0,9,3.7,15,19.72,1,14,0,0,1,0,0
SUB00452,ACC396065,27605052290,9726657368180,Postpaid 999,Month-to-Month,NB-IoT,Active,Referral,Mobile Money,Limpopo,IoT Device,BTS_EL_005,69,2025-05-19,2024-08-11T23:00:00,2024-08-12T15:00:00,87,48,806.8,914.6,359.5,790.7,24,0.0,0,0.0,141.1,-108.8,1,0,3,4.2,8,370.19,0,0,1,0,0,0,0
SUB00453,ACC157332,27608640066,9672266176098,Prepaid Smart,Two Year,5G,Active,Retail Store,Mobile Money,North West,Smartphone,BTS_NM_009,14,2025-10-20,2024-07-18T00:00:00,2024-07-21T09:24:00,1,8,1146.31,177.0,77.8,3.3,25,39.37,1,0.0,215.1,-62.0,1,2,8,4.7,14,462.45,0,0,1,0,1,0,0
SUB00454,ACC210938,27609516521,9721989288092,Postpaid 999,One Year,4G LTE,Active,Direct Sales,Credit Card,North West,IoT Device,BTS_CPT_007,61,2024-06-29,2024-03-23T06:00:00,2024-03-25T12:48:00,22,24,1028.92,1903.9,890.5,171.2,33,0.0,0,75.28,41.2,-105.8,0,3,2,2.2,11,0.0,1,30,1,1,1,0,1
SUB00455,ACC828443,27601509367,8036019903198,Postpaid 999,Two Year,NB-IoT,Active,Online Portal,Debit Order,Free State,Smartphone,BTS_CPT_007,76,2024-08-05,2024-01-10T15:00:00,2024-01-11T07:36:00,88,8,413.36,991.5,47.2,452.1,29,0.0,0,62.62,424.4,-55.6,3,2,8,1.3,15,351.26,1,47,0,0,0,0,0
SUB00456,ACC955231,27605310243,8228887270185,Prepaid Smart,Two Year,2G,Active,Referral,Credit Card,Gauteng,IoT Device,BTS_JHB_001,38,2025-02-03,2024-10-20T19:00:00,2024-10-23T16:00:00,51,4,809.49,7055.4,1573.7,359.2,37,0.0,0,0.0,347.4,-77.5,1,3,4,3.4,11,272.49,1,14,1,0,0,0,0
SUB00457,ACC823400,27605402574,9371622268083,Business Pro,One Year,NB-IoT,Active,Online Portal,Mobile Money,Free State,IoT Device,BTS_PTA_012,55,2025-03-13,2024-07-26T21:00:00,2024-07-30T08:06:00,46,48,646.57,1192.3,154.9,145.6,26,0.0,0,0.0,182.4,-110.0,2,0,5,,6,88.03,0,0,0,0,0,0,1
SUB00458,ACC692041,27601139836,8106755991195,Postpaid 999,One Year,NB-IoT,Active,Direct Sales,Credit Card,Gauteng,Wearable,BTS_EL_005,36,2024-09-17,2024-06-26T22:00:00,2024-06-30T03:42:00,81,8,408.83,694.2,639.2,398.5,32,0.0,0,0.0,65.1,-54.2,2,0,4,4.6,8,200.97,0,0,0,1,0,0,0
SUB00459,ACC967494,27601955705,8377536431086,Prepaid Smart,One Year,3G,Suspended,Referral,EFT,Gauteng,Tablet,BTS_JHB_001,53,2024-10-27,2024-10-15T13:00:00,2024-10-17T12:18:00,14,4,1177.57,301.1,175.5,109.1,29,0.0,0,145.77,54.4,-61.2,4,0,3,1.6,13,442.99,0,0,1,0,0,1,0
SUB00460,ACC750535,27609362326,8862365681183,Postpaid 499,One Year,2G,Active,Referral,EFT,KwaZulu-Natal,Smartphone,BTS_PTA_012,26,2025-02-19,2024-03-14T16:00:00,2024-03-17T08:30:00,45,48,822.91,965.6,28.2,467.8,28,0.0,0,77.83,239.2,-67.5,1,0,3,2.7,20,169.88,0,0,1,0,1,1,0
SUB00461,ACC580306,27608547164,9791315036192,Postpaid 999,Month-to-Month,3G,Active,Referral,Credit Card,Limpopo,Tablet,BTS_JHB_001,67,2025-05-19,2024-01-22T01:00:00,2024-01-23T08:18:00,6,4,570.87,1483.2,1002.1,273.7,26,0.0,0,0.0,81.6,-107.4,1,2,1,2.7,10,459.45,0,0,1,1,0,1,0
SUB00462,ACC719591,27605333599,8210804745087,Prepaid Basic,One Year,NB-IoT,Active,Online Portal,Voucher,North West,Feature Phone,BTS_EL_005,54,2025-10-30,2024-03-31T00:00:00,2024-04-02T08:42:00,77,8,606.54,763.7,57.3,196.3,31,100.78,1,81.23,184.9,-83.1,2,1,2,2.2,13,186.28,0,0,0,1,1,0,0
SUB00463,ACC938276,27601301212,8015637578184,,Month-to-Month,NB-IoT,Porting Out,Agent,Debit Order,Limpopo,Router,BTS_DBN_003,79,2024-10-01,2024-06-05T16:00:00,2024-06-05T16:54:00,33,4,857.77,,209.6,16.0,35,0.0,0,0.0,96.3,-58.2,0,2,8,4.2,11,0.0,0,0,1,1,0,0,0
SUB00464,ACC455317,27607089239,8653177655197,Postpaid 499,Two Year,3G,Active,Agent,Debit Order,Eastern Cape,IoT Device,BTS_NM_009,13,2025-09-05,2024-04-13T03:00:00,2024-04-13T15:42:00,28,24,1174.85,2483.9,127.8,677.1,33,0.0,0,0.0,303.3,-71.6,0,0,8,1.5,13,0.0,0,0,1,1,0,0,0
SUB00465,ACC735404,27604592766,9172545063092,Prepaid Smart,One Year,4G LTE,Active,Referral,Debit Order,Limpopo,IoT Device,BTS_DBN_003,73,2024-01-31,2024-09-25T10:00:00,2024-09-26T15:30:00,20,8,415.17,1080.7,265.6,123.7,34,0.0,0,147.0,266.4,-104.6,1,1,5,4.9,17,413.07,0,0,0,0,0,0,0
SUB00466,ACC985535,27602297087,9590752147082,Postpaid 199,Two Year,NB-IoT,Active,Online Portal,Credit Card,Gauteng,Tablet,BTS_JHB_001,38,2025-04-19,2024-10-06T21:00:00,2024-10-06T23:24:00,87,48,515.02,1.5,532.5,,34,0.0,0,0.0,81.7,-106.5,0,0,10,1.9,15,0.0,0,0,0,1,0,0,0
SUB00467,ACC611970,27607187050,8566426573095,Business Pro,One Year,5G,Active,Direct Sales,Debit Order,Mpumalanga,Wearable,BTS_JHB_001,57,2024-02-01,2024-12-25T16:00:00,2024-12-27T12:36:00,60,24,244.0,4236.3,252.0,172.1,33,0.0,0,0.0,407.8,-96.4,1,2,3,1.4,12,420.39,1,44,0,0,1,0,0
SUB00468,ACC494642,27609257342,9796782592087,Prepaid Smart,One Year,3G,Active,Agent,Debit Order,North West,Tablet,BTS_JHB_001,38,2025-03-19,2024-11-23T03:00:00,2024-11-26T22:48:00,72,48,288.38,2736.4,151.6,328.2,33,0.0,0,0.0,40.2,-96.7,1,1,10,4.9,11,241.56,0,0,0,0,1,0,0
SUB00469,ACC842612,27609171336,9043345524083,Postpaid 199,One Year,4G LTE,Porting Out,Agent,Credit Card,Northern Cape,,BTS_NM_009,26,2024-01-02,2024-02-22T23:00:00,2024-02-25T00:30:00,84,8,329.01,4320.0,86.3,102.7,40,103.44,1,149.34,11.1,-80.3,1,1,9,2.2,15,344.03,1,47,0,1,1,0,0
SUB00470,ACC515667,27605775184,8817507817087,Postpaid 199,Two Year,4G LTE,Active,Retail Store,EFT,Mpumalanga,IoT Device,BTS_PTA_012,10,2025-04-25,2024-09-23T17:00:00,2024-09-25T19:24:00,22,24,440.22,2108.7,38.2,313.2,42,40.92,1,59.81,140.6,-97.5,0,0,3,2.5,4,0.0,2,20,0,1,0,0,1
SUB00471,ACC146578,27601559905,9138927053081,Postpaid 199,Month-to-Month,NB-IoT,Terminated,Online Portal,EFT,Limpopo,IoT Device,BTS_EL_005,14,2025-04-21,2024-03-10T11:00:00,2024-03-10T13:36:00,14,8,664.03,4258.9,406.0,159.1,28,0.0,0,52.67,445.3,-72.0,0,0,4,,15,0.0,0,0,0,1,2,0,0
SUB00472,ACC300736,27608356471,8225635169197,Prepaid Smart,Two Year,5G,Active,Referral,EFT,Mpumalanga,Router,BTS_JHB_001,17,2024-11-11,2024-08-15T12:00:00,2024-08-17T13:30:00,8,4,662.91,3957.2,289.8,97.6,33,0.0,0,142.65,73.4,-94.9,3,0,8,1.9,6,458.74,0,0,0,0,1,0,0
SUB00473,ACC137106,27609448321,9412579693180,Prepaid Basic,Two Year,5G,Terminated,Direct Sales,EFT,Free State,Wearable,BTS_EL_005,57,2025-08-15,2024-12-25T04:00:00,2024-12-26T13:24:00,36,8,172.98,3019.0,159.3,209.5,28,35.01,1,36.06,262.1,-108.7,2,2,2,4.9,11,354.14,0,0,0,0,2,0,0
SUB00474,ACC888751,27602293018,9448095322091,Prepaid Smart,One Year,5G,Active,Direct Sales,Credit Card,Northern Cape,IoT Device,BTS_CPT_007,10,2024-10-31,2024-07-31T15:00:00,2024-08-03T12:48:00,29,48,673.98,324.9,26.9,319.9,27,0.0,0,0.0,268.6,-108.1,1,1,0,3.9,14,420.21,0,0,0,0,0,1,0
SUB00475,ACC153984,27608367468,9396101247195,Prepaid Smart,One Year,2G,Active,Referral,EFT,Mpumalanga,IoT Device,BTS_EL_005,54,2024-07-07,2024-06-26T17:00:00,2024-06-28T16:00:00,16,48,728.58,547.9,87.7,389.9,44,0.0,0,0.0,,-92.2,1,0,9,2.8,8,93.56,0,0,0,1,0,0,0
SUB00476,ACC304792,27606452783,9367707562184,Postpaid 999,Month-to-Month,3G,Active,Agent,Credit Card,Free State,IoT Device,BTS_NM_009,61,2024-01-23,2024-06-09T05:00:00,2024-06-10T13:36:00,62,24,431.46,1130.9,385.9,494.9,23,0.0,0,0.0,310.1,-108.7,2,2,10,1.2,10,392.96,0,0,0,1,0,0,0
SUB00477,ACC658348,27607855131,8267191430090,Postpaid 999,One Year,NB-IoT,Active,Direct Sales,N/A,Eastern Cape,Feature Phone,BTS_EL_005,29,2024-09-23,2024-03-22T06:00:00,2024-03-24T18:00:00,39,24,1026.98,5527.4,519.1,88.1,33,0.0,0,0.0,403.3,-87.8,1,2,3,1.0,8,465.56,0,0,1,1,0,0,0
SUB00478,ACC422454,27606780508,8825602325180,Postpaid 199,One Year,NB-IoT,Terminated,Agent,EFT,Gauteng,Router,BTS_PTA_012,25,2025-09-30,2024-03-19T14:00:00,2024-03-20T17:18:00,68,4,1221.98,,105.3,252.4,27,45.17,1,110.21,17.7,-77.5,2,1,5,2.6,14,268.07,1,3,1,1,0,0,1
SUB00479,ACC957393,27608075734,8288489263184,Business Pro,Month-to-Month,2G,Active,Agent,Credit Card,Gauteng,,BTS_NM_009,81,2025-06-25,2024-09-14T23:00:00,2024-09-16T22:42:00,59,8,594.12,5158.1,7.1,203.6,37,0.0,0,38.35,78.1,-72.4,0,1,2,1.2,17,0.0,1,7,0,0,0,0,0
SUB00480,ACC612766,27607311851,8637102079082,Prepaid Basic,One Year,NB-IoT,Active,Referral,EFT,KwaZulu-Natal,IoT Device,BTS_CPT_007,68,2024-09-21,2024-02-26T09:00:00,2024-02-26T18:48:00,26,8,1289.79,641.6,74.5,125.1,31,0.0,0,64.25,74.8,-64.9,1,1,5,3.9,14,354.18,0,0,1,0,0,0,0
SUB00481,ACC715855,27603517477,9697836679196,Postpaid 199,Month-to-Month,3G,Active,Online Portal,EFT,Gauteng,Smartphone,BTS_DBN_003,21,2025-09-25,2024-05-12T06:00:00,2024-05-12T06:42:00,53,48,617.7,7651.6,535.7,21.1,27,65.64,1,0.0,71.9,-103.1,1,0,1,4.1,10,303.45,0,0,0,1,2,1,0
SUB00482,ACC856685,27608081658,8238915108180,Postpaid 199,Month-to-Month,3G,Active,Online Portal,EFT,North West,Tablet,BTS_CPT_007,80,2024-07-16,2024-01-26T20:00:00,2024-01-28T09:30:00,26,48,828.13,1329.0,31.9,176.8,28,0.0,0,115.92,436.3,-82.5,1,1,3,4.7,18,489.39,0,0,1,1,1,0,0
SUB00483,ACC642536,27603147367,8021313462090,Prepaid Basic,null,3G,Active,Direct Sales,Mobile Money,Limpopo,IoT Device,BTS_CPT_007,74,2024-06-06,2024-09-18T19:00:00,2024-09-18T23:00:00,50,48,1163.79,8446.1,274.6,103.6,27,0.0,0,80.74,421.5,-59.0,1,3,10,3.1,12,354.26,0,0,1,0,2,0,0
SUB00484,ACC997151,27609280962,9680736598187,Postpaid 199,Two Year,5G,Active,Online Portal,Voucher,Mpumalanga,Router,BTS_DBN_003,5,2025-07-14,2024-05-12T17:00:00,2024-05-14T12:42:00,2,24,967.53,28.7,247.9,446.6,31,0.0,0,36.56,131.3,-58.3,1,0,10,2.9,15,176.79,0,0,1,1,0,0,1
SUB00485,ACC559735,27606075426,9509787472083,Business Pro,Month-to-Month,NB-IoT,Active,Direct Sales,Mobile Money,Northern Cape,IoT Device,BTS_CPT_007,18,2024-03-12,2024-12-21T23:00:00,2024-12-24T05:12:00,47,4,1235.51,747.2,95.6,11.8,31,0.0,0,0.0,101.5,-92.2,1,0,4,2.5,18,53.07,0,0,1,0,1,0,0
SUB00486,ACC791436,27607623578,8286873112185,Prepaid Basic,Two Year,5G,Active,Referral,EFT,Eastern Cape,Feature Phone,BTS_EL_005,15,2025-01-17,2024-11-09T04:00:00,2024-11-12T06:06:00,71,8,941.91,2.6,336.2,190.8,37,0.0,0,0.0,343.9,-86.7,2,2,9,2.3,13,50.36,0,0,1,1,0,0,1
SUB00487,ACC469869,27607005337,8889526454192,Business Pro,Two Year,3G,Active,Direct Sales,EFT,Free State,Router,BTS_CPT_007,53,2024-08-13,2024-01-17T12:00:00,2024-01-18T04:42:00,75,48,782.33,62.3,372.8,62.9,37,0.0,0,0.0,271.9,-72.1,0,2,2,2.1,21,0.0,1,2,0,0,0,1,0
SUB00488,ACC438403,27602574468,8258812777086,Postpaid 199,Two Year,3G,Suspended,Online Portal,Voucher,North West,Router,BTS_PTA_012,73,2024-12-09,2024-08-14T07:00:00,2024-08-14T08:42:00,39,8,474.64,5846.3,27.7,450.2,28,0.0,0,61.61,95.9,-101.8,0,1,9,4.7,12,0.0,0,0,0,1,0,0,0
SUB00489,ACC980994,27605634841,9416088990180,Prepaid Smart,One Year,2G,Active,Direct Sales,EFT,Free State,Smartphone,BTS_EL_005,60,2024-09-17,2024-03-10T00:00:00,2024-03-10T02:12:00,26,8,1201.52,899.9,111.8,595.7,23,0.0,0,111.81,377.3,-98.8,5,1,0,3.3,5,161.26,0,0,1,0,0,0,0
SUB00490,ACC906370,27607800682,8536975154088,Prepaid Basic,One Year,4G LTE,Suspended,Agent,EFT,Limpopo,IoT Device,BTS_PTA_012,63,2025-05-01,2024-02-19T18:00:00,2024-02-21T19:24:00,38,48,655.11,2057.2,941.2,121.1,30,0.0,0,0.0,214.0,-107.5,2,0,2,4.8,14,71.69,0,0,0,0,0,0,0
SUB00491,ACC867346,27606171777,8645424508093,Prepaid Smart,Two Year,4G LTE,Active,Retail Store,Mobile Money,Mpumalanga,Wearable,BTS_JHB_001,18,2025-10-25,2024-09-26T02:00:00,2024-09-29T17:06:00,76,4,898.78,711.3,555.3,222.4,24,0.0,0,130.63,247.4,-98.4,0,3,5,5.0,15,0.0,0,0,1,1,0,0,0
SUB00492,ACC456428,27609396411,9648461919185,Business Pro,Two Year,4G LTE,Active,Retail Store,Credit Card,Northern Cape,Wearable,BTS_PTA_012,74,2025-12-30,2024-09-19T03:00:00,2024-09-23T02:54:00,26,48,508.97,4586.4,613.9,277.0,33,0.0,0,0.0,320.2,-86.5,1,2,7,2.5,15,103.04,1,39,0,0,0,0,0
SUB00493,ACC988101,27601153137,9592752793196,Postpaid 999,One Year,2G,Active,Agent,Voucher,KwaZulu-Natal,Wearable,BTS_PTA_012,59,2024-07-09,2024-01-07T19:00:00,2024-01-11T15:42:00,13,4,342.4,3182.3,476.0,445.0,29,0.0,0,29.25,11.8,-100.9,1,1,1,2.3,9,473.04,1,6,0,1,1,0,0
SUB00494,ACC540861,27608998484,9594845331093,Prepaid Basic,Two Year,4G LTE,Active,Referral,Credit Card,Limpopo,Smartphone,BTS_DBN_003,62,2025-04-09,2024-11-28T21:00:00,2024-11-29T16:12:00,72,48,1202.5,194.9,163.0,87.3,30,0.0,0,27.35,112.9,-110.0,5,1,0,2.5,14,186.59,0,0,1,1,0,0,1
SUB00495,ACC656119,27603373844,8126624934190,IoT SIM,One Year,5G,Active,Direct Sales,Mobile Money,North West,Feature Phone,BTS_CPT_007,42,2025-07-05,2024-04-19T00:00:00,2024-04-21T16:48:00,75,48,672.21,4708.3,22.8,121.4,32,0.12,1,123.67,88.2,-81.9,3,1,5,4.0,11,120.79,1,38,0,1,0,0,0
SUB00496,ACC579953,27606158993,8061886019089,Postpaid 999,One Year,3G,Suspended,Referral,EFT,KwaZulu-Natal,Tablet,BTS_DBN_003,76,2025-09-20,2024-06-15T00:00:00,2024-06-16T15:54:00,34,48,493.52,880.9,284.9,780.1,28,0.0,0,102.2,263.3,-89.6,1,0,0,1.8,10,479.08,0,0,0,0,2,0,0
SUB00497,ACC730387,27605045203,8638047202089,Business Pro,Two Year,NB-IoT,Active,Online Portal,Mobile Money,Gauteng,Feature Phone,BTS_JHB_001,57,2024-03-18,2024-01-23T06:00:00,2024-01-25T23:54:00,71,8,1284.71,673.0,66.3,78.8,28,51.67,1,0.0,208.0,-77.4,4,2,9,4.1,17,320.06,0,0,1,1,0,0,0
SUB00498,ACC859607,27604679511,9705093596187,Prepaid Basic,Two Year,3G,Active,Direct Sales,Mobile Money,Limpopo,Wearable,BTS_EL_005,79,2025-11-20,2024-08-21T03:00:00,2024-08-21T11:54:00,8,24,819.53,3387.5,372.9,2.7,32,0.0,0,38.98,380.5,-94.6,1,2,2,4.3,11,6.46,1,16,1,1,0,0,0
SUB00499,ACC843051,27608859190,8305757667190,IoT SIM,Month-to-Month,NB-IoT,Active,Referral,EFT,,IoT Device,BTS_CPT_007,66,2025-11-09,2024-07-27T06:00:00,2024-07-30T02:36:00,21,48,458.89,322.8,9.4,139.5,30,0.0,0,0.0,56.1,-61.8,2,1,9,1.8,13,390.66,0,0,0,1,1,0,0
SUB00361,ACC456530,27608717945,8601236404090,Prepaid Smart,Month-to-Month,3G,Active,Agent,Credit Card,Free State,Feature Phone,BTS_CPT_007,48,2024-12-27,2024-12-30T19:00:00,2024-12-31T19:42:00,84,48,145.59,1910.8,198.4,795.3,26,0.0,0,64.2,260.1,-60.2,1,3,5,1.7,16,453.85,0,0,0,0,0,0,0
SUB00073,ACC962584,27602786249,9651785008180,Postpaid 999,One Year,3G,Active,Online Portal,Debit Order,Free State,Router,BTS_EL_005,12,2025-11-22,2024-04-15T21:00:00,2024-04-17T07:12:00,76,8,801.62,1052.8,493.0,523.3,35,0.0,0,100.15,201.1,-86.3,1,0,2,4.1,13,73.72,0,0,1,0,0,1,0
SUB00374,ACC523398,27604486623,9578849916080,Postpaid 999,One Year,NB-IoT,Active,Agent,Credit Card,KwaZulu-Natal,Router,BTS_CPT_007,16,2025-05-24,2024-08-17T23:00:00,2024-08-21T20:48:00,55,8,841.74,514.7,296.0,498.9,34,0.0,0,45.86,441.0,-81.6,0,2,8,4.5,14,0.0,0,0,1,0,1,0,0
SUB00155,ACC723181,27604991488,8927633545190,IoT SIM,One Year,5G,Active,Online Portal,EFT,North West,Feature Phone,BTS_JHB_001,81,2025-03-04,2024-07-24T01:00:00,2024-07-24T20:06:00,15,8,333.66,1888.7,110.6,47.7,30,0.0,0,60.54,408.8,-61.1,3,1,2,1.4,12,256.4,0,0,0,1,1,0,0
SUB00104,ACC459012,27606173709,8444407055189,IoT SIM,Month-to-Month,4G LTE,Active,Direct Sales,Mobile Money,Free State,IoT Device,BTS_PTA_012,26,2025-02-01,2024-04-25T14:00:00,2024-04-29T01:36:00,16,24,220.05,745.5,135.3,17.9,26,76.87,1,0.0,,-65.4,1,0,4,1.9,18,56.28,1,14,0,0,1,0,0
SUB00394,ACC912497,27604337215,9892709271089,Prepaid Smart,Two Year,4G LTE,Active,Agent,EFT,North West,Tablet,BTS_CPT_007,74,2025-01-09,2024-05-01T06:00:00,2024-05-01T19:48:00,87,24,998.77,5655.6,286.2,449.5,27,0.0,0,0.0,76.0,,2,1,0,5.0,11,58.79,0,0,1,0,1,0,0
SUB00377,ACC576515,27604409585,8879175728197,IoT SIM,Two Year,NB-IoT,Active,Online Portal,Debit Order,KwaZulu-Natal,Wearable,BTS_PTA_012,27,2024-06-21,2024-02-21T13:00:00,2024-02-25T05:24:00,28,24,270.18,600.6,148.1,105.2,31,0.0,0,0.0,234.8,-62.9,2,1,1,4.0,20,6.85,0,0,0,0,1,0,0
SUB00124,ACC839047,27606019962,9820327873180,Prepaid Basic,Month-to-Month,NB-IoT,Active,Referral,Debit Order,Northern Cape,Router,BTS_PTA_012,63,2024-08-28,2024-01-14T00:00:00,2024-01-14T21:12:00,33,24,479.43,348.1,178.0,66.3,38,0.0,0,119.63,104.9,-73.1,1,1,1,2.4,14,416.46,0,0,0,1,0,0,0
SUB00068,ACC281794,27609477895,9112741656182,IoT SIM,Month-to-Month,NB-IoT,Active,Online Portal,Mobile Money,Northern Cape,Router,BTS_CPT_007,46,2024-07-14,2024-10-21T05:00:00,2024-10-24T02:30:00,73,8,849.81,6969.7,201.5,11.1,41,0.0,0,37.67,403.6,-91.6,4,1,8,1.7,9,487.47,0,0,1,0,0,0,0
SUB00450,ACC996333,27606589404,8128094109187,Business Pro,Month-to-Month,3G,Active,Retail Store,Credit Card,Limpopo,Tablet,BTS_PTA_012,63,2024-09-06,2024-05-14T09:00:00,2024-05-18T07:06:00,16,24,366.82,2168.8,32.5,19.5,22,0.0,0,78.23,74.6,-89.5,2,1,6,4.3,13,193.96,0,0,0,1,1,0,0
